"Country","Code","year","gdpcap","pop","gdp"
"Canada","CAN",1896,3647,5144439,18761769033
"Canada","CAN",1897,4004,5196224,20805680896
"Canada","CAN",1898,4117,5248531,21608202127
"Canada","CAN",1899,4457,5320088,23711632216
"Canada","CAN",1900,4640,5411600,25109824000
"Canada","CAN",1901,4937,5523789,27270946293
"Canada","CAN",1902,5310,5657400,30040794000
"Canada","CAN",1903,5314,5813200,30891344800
"Canada","CAN",1904,5228,5973290,31228360120
"Canada","CAN",1905,5678,6137788,34850360264
"Canada","CAN",1906,6130,6306814,38660769820
"Canada","CAN",1907,6177,6480495,40030017615
"Canada","CAN",1908,5694,6658958,37916106852
"Canada","CAN",1909,6137,6831767,41926554079
"Canada","CAN",1910,6481,6998560,45357667360
"Canada","CAN",1911,6715,7158958,48072402970
"Canada","CAN",1912,6977,7312570,51019800890
"Canada","CAN",1913,7088,7458989,52869314032
"Canada","CAN",1914,6416,7608339,48815103024
"Canada","CAN",1915,6747,7760678,52361294466
"Canada","CAN",1916,7406,7916065,58626377390
"Canada","CAN",1917,7653,8074563,61794630639
"Canada","CAN",1918,7079,8239420,58326854180
"Canada","CAN",1919,6406,8403027,53829790962
"Canada","CAN",1920,6154,8565278,52710720812
"Canada","CAN",1921,5351,8726061,46693152411
"Canada","CAN",1922,6046,8885262,53720294052
"Canada","CAN",1923,6338,9042762,57313025556
"Canada","CAN",1924,6339,9203054,58338159306
"Canada","CAN",1925,6918,9366188,64795288584
"Canada","CAN",1926,7168,9532213,68326902784
"Canada","CAN",1927,7726,9701181,74951324406
"Canada","CAN",1928,8244,9873144,81394199136
"Canada","CAN",1929,8074,10034182,81015985468
"Canada","CAN",1930,7669,10183950,78100712550
"Canada","CAN",1931,6382,10322094,65875603908
"Canada","CAN",1932,5852,10448251,61143164852
"Canada","CAN",1933,5372,10562053,56739348716
"Canada","CAN",1934,5883,10677095,62813349885
"Canada","CAN",1935,6298,10793390,67976770220
"Canada","CAN",1936,6574,10910951,71728591874
"Canada","CAN",1937,7130,11029793,78642424090
"Canada","CAN",1938,7246,11149930,80792392780
"Canada","CAN",1939,7600,11288246,85790669600
"Canada","CAN",1940,8557,11445248,97936987136
"Canada","CAN",1941,9645,11621456,112088943120
"Canada","CAN",1942,11210,11817397,132473020370
"Canada","CAN",1943,11577,12033612,139313126124
"Canada","CAN",1944,11864,12253783,145378881512
"Canada","CAN",1945,11370,12477983,141874666710
"Canada","CAN",1946,11048,12706285,140379036680
"Canada","CAN",1947,11298,12938764,146182155672
"Canada","CAN",1948,11261,13175496,148369260456
"Canada","CAN",1949,11260,13439995,151334343700
"Canada","CAN",1950,11622,13733398,159609551556
"Canada","CAN",1951,12007,14078449,169039937143
"Canada","CAN",1952,12486,14445453,180365926158
"Canada","CAN",1953,12726,14834905,188789001030
"Canada","CAN",1954,12272,15245416,187091745152
"Canada","CAN",1955,13072,15673764,204887443008
"Canada","CAN",1956,13791,16114734,222238296594
"Canada","CAN",1957,13719,16561262,227203953378
"Canada","CAN",1958,13603,17004835,231316770505
"Canada","CAN",1959,13829,17436204,241125265116
"Canada","CAN",1960,13952,17847404,249006980608
"Canada","CAN",1961,14080,18233965,256734227200
"Canada","CAN",1962,14787,18596848,274991591376
"Canada","CAN",1963,15248,18943237,288846477776
"Canada","CAN",1964,15938,19284228,307352025864
"Canada","CAN",1965,16694,19627973,327669381262
"Canada","CAN",1966,17448,19975695,348535926360
"Canada","CAN",1967,17658,20324786,358895071188
"Canada","CAN",1968,18297,20674999,378290456703
"Canada","CAN",1969,18988,21025257,399227579916
"Canada","CAN",1970,19207,21374326,410536679482
"Canada","CAN",1971,20024,21723465,434990663160
"Canada","CAN",1972,20837,22072193,459918285541
"Canada","CAN",1973,22058,22415313,494436974154
"Canada","CAN",1974,22643,22745896,515035323128
"Canada","CAN",1975,22819,23059266,526189390854
"Canada","CAN",1976,23754,23354587,554764859598
"Canada","CAN",1977,24265,23634377,573488157905
"Canada","CAN",1978,24994,23901716,597399489704
"Canada","CAN",1979,25775,24161133,622753203075
"Canada","CAN",1980,25784,24416885,629564962840
"Canada","CAN",1981,26256,24668159,647687182704
"Canada","CAN",1982,25151,24916538,626675847238
"Canada","CAN",1983,25625,25171436,645018047500
"Canada","CAN",1984,26836,25444886,682838960696
"Canada","CAN",1985,28025,25744807,721498216175
"Canada","CAN",1986,28472,26075504,742421749888
"Canada","CAN",1987,29246,26432894,773056417924
"Canada","CAN",1988,30275,26806125,811555434375
"Canada","CAN",1989,30458,27179497,827833119626
"Canada","CAN",1990,30082,27541323,828498078486
"Canada","CAN",1991,29151.69727,27888813,813006233795.641
"Canada","CAN",1992,29141.19141,28224410,822492934244.318
"Canada","CAN",1993,29657.57422,28547964,846663361159.888
"Canada","CAN",1994,30745.82227,28860734,887346998145.746
"Canada","CAN",1995,31330.7207,29164153,913733932095.067
"Canada","CAN",1996,31594.24219,29457820,930697499469.426
"Canada","CAN",1997,32709.69141,29742378,972864006179.573
"Canada","CAN",1998,33785.74609,30022078,1014318304402.18
"Canada","CAN",1999,35345.72266,30302511,1071064149707.6
"Canada","CAN",2000,36942.5625,30588379,1130013102981.19
"Canada","CAN",2001,37307.20703,30880072,1152049239205.31
"Canada","CAN",2002,38123.98828,31178260,1188639618830.79
"Canada","CAN",2003,38559.97656,31488046,1214178315680.2
"Canada","CAN",2004,39491.57031,31815490,1256443660282.1
"Canada","CAN",2005,40485.01953,32164313,1302172839974.03
"Canada","CAN",2006,41247.14844,32536994,1342058221309.39
"Canada","CAN",2007,41806.86328,32930795,1376733244266.71
"Canada","CAN",2008,41896.42578,33337638,1396727876147.51
"Canada","CAN",2009,40312.62109,33746093,1360393460376.9
"Canada","CAN",2010,41209.42578,34147566,1407201586644.65
"Canada","CAN",2011,42197,34539156,1457448765732
"Canada","CAN",2012,42445,34922031,1482265605795
"Canada","CAN",2013,42994,35296535,1517539225790
"Canada","CAN",2014,43607,35664338,1555214787166
"Canada","CAN",2015,43619,36026668,1571447231492
"Canada","CAN",2016,43745,36382942,1591571797790
"Canada","CAN",2017,44591.64063,36732091,1637944201460.46
"Canada","CAN",2018,44868.74219,37074558,1663488784710.2
"Chile","CHL",1800,853,771447,658044291
"Chile","CHL",1810,853,771447,658044291
"Chile","CHL",1811,815,771447,628729305
"Chile","CHL",1812,802,771447,618700494
"Chile","CHL",1813,808,771447,623329176
"Chile","CHL",1814,813,771447,627186411
"Chile","CHL",1815,816,771447,629500752
"Chile","CHL",1816,789,771447,608671683
"Chile","CHL",1817,781,771447,602500107
"Chile","CHL",1818,822,771447,634129434
"Chile","CHL",1819,787,774943,609880141
"Chile","CHL",1820,824,782013,644378712
"Chile","CHL",1821,805,792740,638155700
"Chile","CHL",1822,830,807205,669980150
"Chile","CHL",1823,797,825494,657918718
"Chile","CHL",1824,786,844197,663538842
"Chile","CHL",1825,853,863324,736415372
"Chile","CHL",1826,885,882884,781352340
"Chile","CHL",1827,904,902887,816209848
"Chile","CHL",1828,910,923344,840243040
"Chile","CHL",1829,932,943821,879641172
"Chile","CHL",1830,925,964311,891987675
"Chile","CHL",1831,929,984805,914883845
"Chile","CHL",1832,956,1005294,961061064
"Chile","CHL",1833,961,1025767,985762087
"Chile","CHL",1834,983,1046657,1028863831
"Chile","CHL",1835,1003,1067973,1071176919
"Chile","CHL",1836,991,1089722,1079914502
"Chile","CHL",1837,1028,1111915,1143048620
"Chile","CHL",1838,1033,1134559,1171999447
"Chile","CHL",1839,1023,1157081,1183693863
"Chile","CHL",1840,1081,1179467,1275003827
"Chile","CHL",1841,1081,1201704,1299042024
"Chile","CHL",1842,1089,1223779,1332695331
"Chile","CHL",1843,1111,1245676,1383946036
"Chile","CHL",1844,1117,1267965,1416316905
"Chile","CHL",1845,1141,1290653,1472635073
"Chile","CHL",1846,1170,1313747,1537083990
"Chile","CHL",1847,1183,1337254,1581971482
"Chile","CHL",1848,1227,1361181,1670169087
"Chile","CHL",1849,1298,1385146,1797919508
"Chile","CHL",1850,1352,1409141,1905158632
"Chile","CHL",1851,1392,1434889,1997365488
"Chile","CHL",1852,1404,1460713,2050841052
"Chile","CHL",1853,1364,1486608,2027733312
"Chile","CHL",1854,1387,1512959,2098474133
"Chile","CHL",1855,1425,1539776,2194180800
"Chile","CHL",1856,1427,1567065,2236201755
"Chile","CHL",1857,1462,1594836,2331650232
"Chile","CHL",1858,1513,1623097,2455745761
"Chile","CHL",1859,1559,1651656,2574931704
"Chile","CHL",1860,1588,1680513,2668654644
"Chile","CHL",1861,1575,1709672,2692733400
"Chile","CHL",1862,1553,1739133,2700873549
"Chile","CHL",1863,1596,1768898,2823161208
"Chile","CHL",1864,1667,1799169,2999214723
"Chile","CHL",1865,1710,1829956,3129224760
"Chile","CHL",1866,1750,1861267,3257217250
"Chile","CHL",1867,1666,1893112,3153924592
"Chile","CHL",1868,1714,1925498,3300303572
"Chile","CHL",1869,1849,1958205,3620721045
"Chile","CHL",1870,1868,1991234,3719625112
"Chile","CHL",1871,1836,2024585,3717138060
"Chile","CHL",1872,1910,2058261,3931278510
"Chile","CHL",1873,2024,2092262,4234738288
"Chile","CHL",1874,1954,2126822,4155810188
"Chile","CHL",1875,2050,2161950,4431997500
"Chile","CHL",1876,1988,2197656,4368940128
"Chile","CHL",1877,1908,2233947,4262370876
"Chile","CHL",1878,1953,2270835,4434940755
"Chile","CHL",1879,2219,2307817,5121045923
"Chile","CHL",1880,2418,2344886,5669934348
"Chile","CHL",1881,2488,2382034,5926500592
"Chile","CHL",1882,2694,2419254,6517470276
"Chile","CHL",1883,2683,2456539,6590894137
"Chile","CHL",1884,2703,2494395,6742349685
"Chile","CHL",1885,2547,2532831,6451120557
"Chile","CHL",1886,2625,2571855,6751119375
"Chile","CHL",1887,2783,2611478,7267743274
"Chile","CHL",1888,2617,2651707,6939517219
"Chile","CHL",1889,2708,2691723,7289185884
"Chile","CHL",1890,2907,2731509,7940496663
"Chile","CHL",1891,3038,2771050,8418449900
"Chile","CHL",1892,3005,2810328,8445035640
"Chile","CHL",1893,3084,2849327,8787324468
"Chile","CHL",1894,2978,2888863,8603034014
"Chile","CHL",1895,3304,2928944,9677230976
"Chile","CHL",1896,3379,2969578,10034204062
"Chile","CHL",1897,3210,3010771,9664574910
"Chile","CHL",1898,3609,3052531,11016584379
"Chile","CHL",1899,3467,3094100,10727244700
"Chile","CHL",1900,3386,3135464,10616681104
"Chile","CHL",1901,3416,3176610,10851299760
"Chile","CHL",1902,3604,3217523,11595952892
"Chile","CHL",1903,3381,3258189,11015937009
"Chile","CHL",1904,3647,3299365,12032784155
"Chile","CHL",1905,3470,3341058,11593471260
"Chile","CHL",1906,3668,3383272,12409841696
"Chile","CHL",1907,3810,3426016,13053120960
"Chile","CHL",1908,4020,3469296,13946569920
"Chile","CHL",1909,4042,3513193,14200326106
"Chile","CHL",1910,4485,3557716,15956356260
"Chile","CHL",1911,4481,3602874,16144478394
"Chile","CHL",1912,4806,3648676,17535536856
"Chile","CHL",1913,4836,3695132,17869658352
"Chile","CHL",1914,4071,3742175,15234394425
"Chile","CHL",1915,3813,3789811,14450549343
"Chile","CHL",1916,4600,3838049,17655025400
"Chile","CHL",1917,4621,3886897,17961351037
"Chile","CHL",1918,4602,3931976,18094953552
"Chile","CHL",1919,3853,3979281,15332169693
"Chile","CHL",1920,4248,4028859,17114593032
"Chile","CHL",1921,3727,4080761,15208996247
"Chile","CHL",1922,3814,4135038,15771034932
"Chile","CHL",1923,4514,4191741,18921518874
"Chile","CHL",1924,4779,4249222,20307031938
"Chile","CHL",1925,4903,4307491,21119628373
"Chile","CHL",1926,4702,4366560,20531565120
"Chile","CHL",1927,4544,4426438,20113734272
"Chile","CHL",1928,5609,4487138,25168357042
"Chile","CHL",1929,5679,4551838,25849888002
"Chile","CHL",1930,4876,4620647,22530274772
"Chile","CHL",1931,3904,4693678,18324118912
"Chile","CHL",1932,2950,4771045,14074582750
"Chile","CHL",1933,3618,4852864,17557661952
"Chile","CHL",1934,4269,4936085,21072146865
"Chile","CHL",1935,4511,5020734,22648531074
"Chile","CHL",1936,4584,5106835,23409731640
"Chile","CHL",1937,5083,5194412,26403196196
"Chile","CHL",1938,5070,5283491,26787299370
"Chile","CHL",1939,5106,5375888,27449284128
"Chile","CHL",1940,5177,5471694,28326959838
"Chile","CHL",1941,5091,5571001,28361966091
"Chile","CHL",1942,5161,5673904,29283018544
"Chile","CHL",1943,5209,5780501,30110629709
"Chile","CHL",1944,5209,5889101,30676327109
"Chile","CHL",1945,5553,5999741,33316561773
"Chile","CHL",1946,5918,6112459,36173532362
"Chile","CHL",1947,5187,6227295,32300979165
"Chile","CHL",1948,5939,6344289,37678732371
"Chile","CHL",1949,5710,6467955,36932023050
"Chile","CHL",1950,5880,6598518,38799285840
"Chile","CHL",1951,6001,6729580,40384209580
"Chile","CHL",1952,6252,6869714,42949451928
"Chile","CHL",1953,6582,7016465,46182372630
"Chile","CHL",1954,6237,7167909,44706248433
"Chile","CHL",1955,6341,7322655,46432955355
"Chile","CHL",1956,6285,7479848,47010844680
"Chile","CHL",1957,6758,7639207,51625760906
"Chile","CHL",1958,6958,7800869,54278446502
"Chile","CHL",1959,6409,7965324,51049761516
"Chile","CHL",1960,6781,8132988,55149791628
"Chile","CHL",1961,6923,8303804,57487235092
"Chile","CHL",1962,7071,8476895,59940124545
"Chile","CHL",1963,7336,8650390,63459261040
"Chile","CHL",1964,7320,8821855,64575978600
"Chile","CHL",1965,7208,8989607,64797087256
"Chile","CHL",1966,7844,9152848,71794939712
"Chile","CHL",1967,7933,9312091,73872817903
"Chile","CHL",1968,8053,9468851,76252657103
"Chile","CHL",1969,8187,9625304,78802363848
"Chile","CHL",1970,8195,9783134,80172783130
"Chile","CHL",1971,8773,9942716,87227447468
"Chile","CHL",1972,8520,10103675,86083311000
"Chile","CHL",1973,7911,10265827,81212957397
"Chile","CHL",1974,7857,10428803,81939105171
"Chile","CHL",1975,6731,10592310,71296838610
"Chile","CHL",1976,6868,10756876,73878224368
"Chile","CHL",1977,7438,10922777,81243615326
"Chile","CHL",1978,7936,11089165,88003613440
"Chile","CHL",1979,8475,11254877,95385082575
"Chile","CHL",1980,9024,11419350,103048214400
"Chile","CHL",1981,9427,11582020,109183702540
"Chile","CHL",1982,8016,11743909,94139174544
"Chile","CHL",1983,7667,11907955,91298290985
"Chile","CHL",1984,7992,12078137,96528470904
"Chile","CHL",1985,8024,12257238,98352077712
"Chile","CHL",1986,8325,12445833,103611559725
"Chile","CHL",1987,8721,12642917,110258879157
"Chile","CHL",1988,9199,12847712,118186102688
"Chile","CHL",1989,10005,13058758,130652873790
"Chile","CHL",1990,10203,13274617,135440917251
"Chile","CHL",1991,10746.49121,13495255,145026639234.209
"Chile","CHL",1992,11773.30078,13719818,161527543960.858
"Chile","CHL",1993,12296.92578,13944934,171479818404.999
"Chile","CHL",1994,12692.55078,14166346,179807065972.05
"Chile","CHL",1995,13715.93262,14380864,197246961641.384
"Chile","CHL",1996,14433.31934,14587367,210544126240.778
"Chile","CHL",1997,15079.83105,14786227,222973805026.948
"Chile","CHL",1998,15259.54102,14977736,228553376878.731
"Chile","CHL",1999,14846.41797,15162801,225113281241.934
"Chile","CHL",2000,15211.62305,15342350,233382044901.168
"Chile","CHL",2001,15448.00879,15516112,239693034562.624
"Chile","CHL",2002,15509.8252,15684413,243262503994.608
"Chile","CHL",2003,15809.17773,15849649,250569917999.117
"Chile","CHL",2004,16478.97266,16014972,263910285738.665
"Chile","CHL",2005,17137.48633,16182713,277331022819.813
"Chile","CHL",2006,17920.80273,16354507,293085893693.404
"Chile","CHL",2007,18487.90039,16530201,305608709514.678
"Chile","CHL",2008,18804.0293,16708255,314182516571.871
"Chile","CHL",2009,18184.48047,16886184,307066483160.826
"Chile","CHL",2010,18909.84766,17062531,322649861904.027
"Chile","CHL",2011,19705,17233584,339587772720
"Chile","CHL",2012,20531,17400359,357246770629
"Chile","CHL",2013,21135,17571511,371373884985
"Chile","CHL",2014,21335,17758969,378887603615
"Chile","CHL",2015,21589,17969356,387940426684
"Chile","CHL",2016,21696,18209072,395064026112
"Chile","CHL",2017,21650.39258,18470435,399892168873.372
"Chile","CHL",2018,22104.76563,18729166,414003824875.365
"Colombia","COL",1800,942,1206000,1136052000
"Colombia","COL",1820,850,1230935,1046294750
"Colombia","COL",1850,784,2090483,1638938672
"Colombia","COL",1860,913,2643758,2413751054
"Colombia","COL",1870,1078,2454190,2645616820
"Colombia","COL",1871,1082,2469017,2671476394
"Colombia","COL",1872,1089,2498474,2720838186
"Colombia","COL",1873,1093,2542663,2779130659
"Colombia","COL",1874,1100,2587634,2846397400
"Colombia","COL",1875,1105,2633399,2909905895
"Colombia","COL",1876,1111,2679973,2977450003
"Colombia","COL",1877,1116,2727370,3043744920
"Colombia","COL",1878,1122,2775606,3114229932
"Colombia","COL",1879,1127,2824693,3183429011
"Colombia","COL",1880,1133,2874649,3256977317
"Colombia","COL",1881,1138,2925487,3329204206
"Colombia","COL",1882,1144,2977224,3405944256
"Colombia","COL",1883,1149,3029876,3481327524
"Colombia","COL",1884,1156,3083458,3564477448
"Colombia","COL",1885,1162,3137987,3646340894
"Colombia","COL",1886,1167,3193480,3726791160
"Colombia","COL",1887,1160,3249954,3769946640
"Colombia","COL",1888,1156,3307426,3823384456
"Colombia","COL",1889,1149,3365909,3867429441
"Colombia","COL",1890,1144,3425421,3918681624
"Colombia","COL",1891,1138,3485981,3967046378
"Colombia","COL",1892,1132,3547606,4015889992
"Colombia","COL",1893,1127,3610315,4068825005
"Colombia","COL",1894,1121,3674132,4118701972
"Colombia","COL",1895,1116,3739077,4172809932
"Colombia","COL",1896,1109,3805169,4219932421
"Colombia","COL",1897,1105,3872428,4279032940
"Colombia","COL",1898,1098,3940876,4327081848
"Colombia","COL",1899,1093,4013044,4386257092
"Colombia","COL",1900,1089,4089052,4452977628
"Colombia","COL",1901,1082,4169022,4510881804
"Colombia","COL",1902,1078,4253078,4584818084
"Colombia","COL",1903,1071,4341351,4649586921
"Colombia","COL",1904,1066,4431454,4723929964
"Colombia","COL",1905,1062,4523427,4803879474
"Colombia","COL",1906,1070,4617308,4940519560
"Colombia","COL",1907,1119,4713137,5274000303
"Colombia","COL",1908,1160,4810953,5580705480
"Colombia","COL",1909,1197,4914696,5882891112
"Colombia","COL",1910,1242,5024586,6240535812
"Colombia","COL",1911,1278,5140850,6570006300
"Colombia","COL",1912,1317,5263723,6932323191
"Colombia","COL",1913,1347,5393447,7264973109
"Colombia","COL",1914,1372,5526368,7582176896
"Colombia","COL",1915,1407,5662563,7967226141
"Colombia","COL",1916,1452,5802114,8424669528
